tt0000410,"Documentary, Short",Frederick S. Armitage,0b60f2f350405ece5ad187c866c105d7524104ba,Demolishing and Building Up the Star Theatre,"This film shows the demolition of the historic Star Theatre building (formerly Wallack's) at the corner of Broadway and 13th Street, New York. To secure this unique picture a Biograph camera was kept constantly at work by specially devised electric apparatus for weeks, during which time exposures were made every four minutes, 8 hours a day. Before the contractors began their work of tearing down and after the last vestige of the building had been removed, 15 seconds of exposure at normal speed were made. Thus in the finished positive one views at first the old Star Theatre standing as it had for years looking down with serenity upon the bustle of Broadway traffic. Then as if struck by a tornado of supernatural strength, the building begins to crumble. Chimneys totters, walls cave in, and whole stories vanish, until at last the site shows only a cellar excavation; and the Broadway cars with the sidewalk procession continue as if nothing unusual had happened. When this view is shown in the reverse, the effect is very extraordinary.",,6.7,
tt0160910,"Action, Sci-Fi",Scott Ewers,0b60f2f3ba34bc150dda1528ed3e270225ce65cd,Star Wars: Jedi Knight - Dark Forces II,"You play as Kyle Katarn, a mercenary whose skills progress into becoming a Jedi knight, to stop a team of dark Jedis from taking the valley of the Jedi's power.",,8.7,
tt0158208,"Adventure, Action, Sci-Fi",Jon Knoles,,Star Wars: Shadows of the Empire,You are the protector of Luke Skywalker.,,8.2,"[{""id"": ""0b60f2f348adc2f668a9a090165e24f3d3a7cf5a""}, {""id"": ""0b60f2f38d7ef03db580c18d214a403eb0877b34""}, {""id"": ""0b60f2f35988f621775659dbb7ad784c3795d71b""}, {""id"": ""0b60f2f396ca24b85df614e1c5c29ee0d93316f6""}, {""id"": ""0b60f2f3260b247af4e0d39a7442edffb315f1c2""}]"
tt0089297,Drama,Suzana Amaral,,Hour of the Star,"Macabea has just moved to the big city after her aunt, who raised her, died. She gets a job as a typist and moves into a boarding house with three other women. In her spare time she listens to time Radio Station; on Sundays she likes to ride the subways. She describes herself saying, ""I am a typist and a virgin, and I like Coca-Cola."" Then she meets Olimpico, a north-easterner like herself, who has dreams of becoming a Congressman.",,7.4,"[{""id"": ""0b60f2f33c495d0b0c57f82e82bbba0066fb618e""}, {""id"": ""0b60f2f35e30921ddc3c3c5fe6555850145eccbe""}, {""id"": ""0b60f2f347449f440478534933d009126b95eba9""}]"
tt0241985,"Animation, Action, Adventure",Takao Shimizu,0b60f2f3f12fa69b230f5ea160f034f403ac8248,Star Fox 64,"You take on the role of Fox McCloud, the leader of the Star Fox team. 'Star Fox' is an elite group of fighter pilots that works as mercenaries for the Cornarian Army. Corneria is the home planet of the team, and also of Dr. Andross, a mad scientist who was responsible for the death of Fox's father five years after General Pepper, the leader of Corneria, exiled him (Andross) to the planet Venom, and the Star Fox team went to investigate the strange activity from the planet. Many years later, Andross arises as the emperor of Venom and the supreme ruler of an almost unstoppable military force and declares war on the entire Lylat System, starting with Corneria. General Pepper calls the team to action. The orders: protect the key planets of the Lylat System, infiltrate Venom, and stop Dr. Andross.",,8.6,
tt0038115,"Short, Drama, Family, Western",Don Siegel,,Star in the Night,"It's Christmas Eve. Three cowboys have just bought out a store of items as Christmas presents, despite not having anyone to give the presents to. While two of them admit to wanting to impress the pretty sales clerk, the third just felt good buying gifts to give to someone. Riding through the dark desert on horseback, they see a flashing star off in the distance, which they ride over to investigate. The newly purchased second hand star is a sign just erected by Nick Catapoli for his business, the Star Auto Court. Nick has no Christmas spirit, especially as he deals with the problems of customers, this despite his wife Rosa serving all their customers with a smile and warm heart. He believes most people are hypocrites in that they espouse this spirit at this one time of the year while not having it any other time. As such, he does not want to extend his lobby as shelter for a drifter who just wants to come in from the cold for a little while. Although the drifter tries to explain the true meaning of Christmas to Nick, Nick watching the interactions of all those around him may be a better way to show him, especially when a young and obviously in distress young couple named José and Maria Santos arrive, with no more rooms available at the inn.",,7.8,"[{""id"": ""0b60f2f3c3854428e414b11d5fcd78bc369f63b6""}, {""id"": ""0b60f2f39ba54f9a4f7948829a0a265e2cdb2ffa""}]"
tt0804909,"Action, Adventure, Sci-Fi",Ted Morris,,Star Wars: Empire at War,"The game is set before the Battle of Yavin, while the Empire is still constructing the Death Star. The campaign goes through the events before this, on both the Rebel and Imperial side.",,7.8,"[{""id"": ""0b60f2f39f0769e4a0ce1c5fc82eb8517d835c83""}, {""id"": ""0b60f2f3fd188b05fc215d762084dc0699d9cea4""}]"
tt5430544,"Adventure, Sci-Fi","Jamie Eden, Pete Gomer, Robert Hewson",0b60f2f36987ecc0ccd23c7c1a67a87b5fea63c3,Lego Star Wars: The Force Awakens,"30 years after the destructive Battle of Endor, a new threat emerges from the bricks of the old Empire, the First Order. Their plan: to end the New Republic and the Resistance, complete their ultimate weapon, and take over the galaxy. Luckily, hope is not lost. A scavenger, a rogue stormtrooper, and the Resistance's best pilot must come together with the aid of old allies to end the First Order's plans brick by brick. The most beloved LEGO video game franchise by Traveler's Tales returns to take you back to a long time ago in a galaxy far, far away with LEGO Star Wars: The Force Awakens - The Videogame!",,8.4,
tt4957538,Sci-Fi,Sion Sono,0b60f2f36e01edaef7e7a2eabcf63aa7605c6ac0,The Whispering Star,A feminine android delivers packages to the scattered humans in the galaxy. With years to spare the android and us have time to contemplate what it is to be human.,,6.3,
tt0004637,"Comedy, Short",George Nichols,0b60f2f3926fbff9091bd5eea76407537d85938c,The Star Boarder,"Charlie stays at a boarding-house, where he is the landlady's favorite. Her husband grows jealous when observing this. Their little son has a camera. He happens to take some photos of his mother and Charlie in situations which are innocent but look indecent. He also takes a photo of his father and a female boarding-guest in a similar situation. In the evening the boy arranges a slide show in the boarding-house. Suddenly also the equivocal photos of his parents appear on the screen. His jealous father gets furious and starts chasing Charlie. Soon all the boarding-guests are involved in the fight.",,5.4,
tt1325743,"Drama, Romance",Danny Buday,0b60f2f3210c48f427777105ce915d39c1b6bc5b,5 Star Day,"Four People. One Horoscope. Infinite Possibilities. Jake Gibson's (Cam Gigandet) horoscope forecasts a perfect FIVE STAR DAY the morning of his birthday, but what's foretold as a flawless day unfolds to be far less than stellar. Jake's world turns upside down when all that could go wrong ... does. Determined that Astrology has no legitimacy, Jake embarks on a journey to test the theory of Astrology by finding the three people born the same time and place as himself - Sarah Reynolds (Jena Malone), Yvette Montgomery (Brooklyn Sudano) and Wesley Henderson (Max Hartman). The journey quickly uproots Jake from the small college town of Berkeley, California, to downtown Chicago where he sets out to find and interview Sarah, Yvette and Wesley to see if their birthdays proved to be as deplorable as his own. Jake's pursuit in finding his three Astrological matches (or Zodiac twins) will not only test his convictions, but validate how life's unexpected twists of fate can deliver much more than the anticipated. The unforeseen takes Jake from the Windy City, to the boardwalk of New Jersey's Atlantic City, to the bustling streets of New York. What Jake learns along the way is an important lesson about life, love, fate and destiny that will unexpectedly change his life forever.",,5.8,
tt5459566,"Animation, Action, Comedy, Fantasy, Sci-Fi",N/A,,Lego Star Wars: The Freemaker Adventures,"The series stars the Freemakers, a family of scavengers who build and sell starships from the scoured debris of space battles strewn throughout the galaxy. When their youngest discovers a natural connection with the Force through an ancient artifact . The Kyber Saber, his world is turned upside down, and he and his family are thrown into an epic struggle against the Empire to restore peace and freedom to the galaxy. Throughout their adventures, the Freemakers explore new worlds, meet new and familiar characters, and learn the true value of what it means to be a family.",,7.5,"[{""id"": ""0b60f2f3d9ab204720a5d25013cfb8c48dcfa9bb""}, {""id"": ""0b60f2f34da64f6d819333436a3a54b4333eae55""}, {""id"": ""0b60f2f35f2ec215e4adb26fba2d933c40e44f50""}, {""id"": ""0b60f2f3672351a7f19d6be0c4761bcecf9d4ff0""}, {""id"": ""0b60f2f39275895e5fe231e12fcad39f15533083""}, {""id"": ""0b60f2f3fe44df5f80f8b4ddca2169e6ea2382d0""}, {""id"": ""0b60f2f3f7e4a4f91f17088d4073d68c0cba94b4""}, {""id"": ""0b60f2f344b67d53fd9c85a3e7c08cd9d5d34f5d""}]"
tt6323140,"Documentary, Sci-Fi",N/A,0b60f2f35b864f37827d82d89a04ab3200f7a40e,Rogue One: A Star Wars Story - World Premiere,A behind the scenes look at Rogue One: A Star Wars Story.,,7.4,
tt0215208,"Action, Adventure, Sci-Fi",N/A,0b60f2f364c034fe3d768b9ffe74760d58a36c25,Star Wars: Episode I - The Phantom Menace,"The Jedi attempt to protect Naboo from the greedy Trade Federation and, as they soon learn, the Sith.",,6.6,
tt4664600,"Short, Music",Russell Mulcahy,0b60f2f350405ece5ad187c866c105d7524104ba,The Buggles: Video Killed the Radio Star,"The video for the Buggles' classic one-shot, about how the rise of television (and, by extension, music videos) hurt the careers of those performers whose looks would not translate well to the new medium.",,6.8,
tt2496120,"Animation, Action, Adventure, Sci-Fi",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Star Blazers 2199,"In the year 2199, Earth is invaded by an extraterrestrial race known as the Gamilas, who hail from a dying planet and decide to make Earth their new home. The Gamilas proceed to rain radioactive bombs on Earth, rendering the planet's surface arid and uninhabitable (but hospitable for their race). Earth's space fleet is hopelessly outclassed by the Gamilas and all seems lost... until a mysterious space probe is retrieved on Mars. The probe contains blueprints, and a message from Queen Starsha of the planet Iscandar, who claims to have a device which can cleanse Earth of its radiation damage. The blueprints are of a supercraft that can enable any ship to head to Iscandar (situated in another galaxy) and back in a year, and with these plans the denizens of Earth secretly rebuild a Japanese battleship, the Yamato, into a great space battleship. A large intrepid crew of 999 departs for Iscandar in the Yamato to require the device... but with the menace of the Gamilas, can they succeed in time?",,8.2,
tt0049792,"Animation, Family, Short, Comedy",Friz Freleng,0b60f2f358b65675fb1244711743e320b2f81386,A Star Is Bored,Daffy Duck must double for Bugs in any slapstick which Warners considers too dangerous for its star Bug Bunny.,,7.7,
tt3924450,"Comedy, Drama",Anna Melikyan,,Star,"Three different persons, three different lives are connected in a mysterious way. 15-year old teenager suffering of misunderstanding, his glamorous and arrogant stepmother and the young untalented but full of optimism actress. Their destinies aren't predetermined and their lives are very fragile.",,7.1,"[{""id"": ""0b60f2f3fad72eda4ec34f06e71a84a6621b8d34""}, {""id"": ""0b60f2f3a2517de073d2b60c0df2c2f4f12f97c5""}]"
tt0152073,"Family, Fantasy, Romance",Martin Fric,0b60f2f37e332ab64449f14c9de7c40b5a4ddb00,The Princess with the Golden Star,A Czech fairy tale about a princess named Lada who runs away from home in a mouse fur disguise in order to escape an unwanted and forced marriage.,,7.3,
tt0108213,"Drama, Romance",Michael Miller,,Star,"After Vietnam, Crystal Wyatt meets a returning soldier, Spencer Hill and although she is young they are drawn together and find they have a lot in common. Spencer's visit is fleeting and although he leaves, Crystal still thinks of him often. Crystal's father dies and her mother, who has never really loved Crystal, begins to mistreat her and use her as a skivvy. After years of this, Crystal is attacked and raped by her brother-in-law. When Crystal gets her father's shotgun to kill her brother-in law, her brother-in-law accidentally shoots her brother, and Crystal runs away from the farm to San Francisco where she becomes quite well known as a singer. Menawhile, Spencer has embarked upon a socially beneficial, yet ill-advised marriage, when he meets Crystal again in San Francisco. They embark on a hurtful affair, but the path does not run smooth for them. As intertwined as their lives are, it takes Spencer time to act like a decent man and do what is right.",,5.8,"[{""id"": ""0b60f2f3fa678f9650d766a1c760b92233f489c9""}, {""id"": ""0b60f2f3abf44dc9a12fa32358b2ab7711f1d522""}]"
tt0116728,"Animation, Family, Musical, Romance","Stefan Fjeldmark, Jørgen Lerdam, Flemming Quist Møller",0b60f2f314967e34830892b65467991c31e04f5e,Hugo: The Movie Star,"Hugo, the one-of-a-kind jungle animal, is snatched away from his home for a second time in another attempt for him to become an animal actor. Meanwhile, he's reunited with Rita the kind, streetwise fox. Finding that life in front of and behind the camera isn't so bad, he grows more unaccustomed to wild life once he escapes and slowly weakens his relationship with Rita.",,5.2,
tt3973814,"Horror, Sci-Fi, Thriller",Richard Cranor,,Star Leaf,"Some Highs Are Out of this World. Star Leaf is a sci-fi thriller about an extra-terrestrial form of marijuana discovered in the Olympic forests. The main character is a veteran of the Afghanistan war, and the film has PTSD and its treatment with cannabis as an underlying theme. Shot entirely on Washington's Olympic Peninsula, the movie stars Julian Gavilanes and Russell Hodgkinson of Sy-Fy's Z-Nation.",,3.6,"[{""id"": ""0b60f2f3c1fc889c284286c89ab28315633f524b""}, {""id"": ""0b60f2f396aea9e07c2248afe2ba4d29aa6938ee""}, {""id"": ""0b60f2f396aea9e07c2248afe2ba4d29aa6938ee""}, {""id"": ""0b60f2f396aea9e07c2248afe2ba4d29aa6938ee""}]"
tt0183816,"Action, Adventure, Sci-Fi",Julian Eggebrecht,,Star Wars: Rogue Squadron,"Luke Skywalker leads the Rebel Alliance's elite starfighter unit, Rogue Squadron, into battle against the Empire.",,8.1,"[{""id"": ""0b60f2f349da6ca017b6814daf0abe1d58e0fbe7""}, {""id"": ""0b60f2f3622139dcca67cd6223a9dade2de637a0""}, {""id"": ""0b60f2f3c39d2e5594c3431987737247bf983a97""}, {""id"": ""0b60f2f3792eaa5f38ec387e800068582d275778""}, {""id"": ""0b60f2f3aca7edb672af31fab38aa1969d7319b1""}, {""id"": ""0b60f2f34c1de2a37ad22d1a8b8118c29bbb2ea6""}]"
tt4855868,"Animation, Action, Adventure, Comedy, Sci-Fi",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Lego Star Wars: Droid Tales,"After the battle on Endor, the Rebels are retold the story of Episode I and Episode II through the vantage point of C-3PO. A shadowy figure is also listening and steals a ship. ....and R2-D2. C-3PO and Admiral Ackbar set out to rescue R2.",,7.5,
tt1039988,Documentary,Kevin Burns,,Star Wars: The Legacy Revealed,"Filmmakers, critics and even politicians discuss the social impact of the ""Star Wars"" films and the franchise's reliance in mythology and history.",,7.8,"[{""id"": ""0b60f2f37cbf7e7a66464e5c7288cda78b038e1f""}, {""id"": ""0b60f2f3af8a52e513fb4f25bb6910f0be05ba1b""}, {""id"": ""0b60f2f3f10aeb7bbb73ccecdb6212787e5264f4""}]"
tt0176048,"Adventure, Comedy, Family, Fantasy, Romance",Václav Vorlícek,,The Prince and the Evening Star,"The old King (Vladimír Mensík) is not satisfied with his four children. It is high time for the Princesses to get married and for the Prince to assume the reign. Once the King sets out to the fowling and he entrusts the kingdom to the Prince Velen (Juraj Durdiak). His sisters want him to provide them with the bridegrooms. A beautiful girl Evening Star (Libuse Safránková) appears to Velen and he falls in love with her at once. Evening Star also likes Velen and therefore, for a kiss, she helps him to get married his sisters to her brothers Moonbeam, Sunbeam and Wind. After the King returns home he does not find the daughters because the bridegrooms took them right away. The angry King assigns the Prince to bring them home.",,7.1,"[{""id"": ""0b60f2f34bc093163940f6e139014efead055338""}, {""id"": ""0b60f2f39f5375a2e7a92bfbc5e478e81e7ddea6""}]"
tt0281088,"Short, Drama",Stan Brakhage,0b60f2f350405ece5ad187c866c105d7524104ba,Prelude: Dog Star Man,"A creation myth realized in light, patterns, images superimposed, rapid cutting, and silence. A black screen, then streaks of light, then an explosion of color and squiggles and happenstance. Next, images of small circles emerge then of the Sun. Images of our Earth appear, woods, a part of a body, a nude woman perhaps giving birth. Imagery evokes movement across time.",,6.9,
tt3051894,"Biography, Drama",Kamaleswar Mukherjee,,Cloud Capped Star,"To Ritwik Ghatak film was not merely a form of entertainment, but a weapon, a medium to portray struggle of common men. He was successful neither in his career nor he could he become a good...",,8.1,"[{""id"": ""0b60f2f30998da1297fc6031bfcfb3779dc6bd9a""}, {""id"": ""0b60f2f30998da1297fc6031bfcfb3779dc6bd9a""}, {""id"": ""0b60f2f30998da1297fc6031bfcfb3779dc6bd9a""}]"
tt0088870,"Adventure, Fantasy, Sci-Fi",Fernando Colomo,,Star Knight,"When a dazzling craft illuminates the sky above a medieval European village, the townspeople fear mayhem while the ruling party prepares for battle with the mysterious ""dragon in the sky."" After Princess Alba is discovered missing, the quest for power and the young girl's affections drive Klever to free her from the strange cosmic knight. But is that her desire? Worldly boundaries are crossed in this gothic sci-fi tale of power, greed and the universal language of love.",,4.1,"[{""id"": ""0b60f2f3c4deac8e4c9cd11fc4edbed62298efbe""}, {""id"": ""0b60f2f30087453fbe6478b5ca4a4324ccf6f5de""}, {""id"": ""0b60f2f30087453fbe6478b5ca4a4324ccf6f5de""}, {""id"": ""0b60f2f36df8a7e9cc440362d71e0fa6ab1f40bf""}, {""id"": ""0b60f2f36df8a7e9cc440362d71e0fa6ab1f40bf""}]"
tt0337887,"Action, Comedy, Musical",Brad Martin,0b60f2f389b3f29157b49ec1bb9c819899444ec3,Confessions of an Action Star,"A 'mocumentary' on the rise and fall of Chip and Dales dancer turned martial arts action star, Francis Allen Sledgewick, AKA Frank Sledge. When fame and fortune caused Frank to lose his sense of what's truely important, he realised he's going to have to get in touch with his roots if there's ever going to be a comeback.",,2.9,
tt1161951,"Crime, Horror",Shane Ryan,,Amateur Porn Star Killer 2,This sequel to Amateur Porn Star Killer. The film follows a deranged serial killer who poses as a filmmaker to lure women into his lair.,,3.7,"[{""id"": ""0b60f2f35be4a73be644d4b7ebd76456314c43d2""}, {""id"": ""0b60f2f30be61e9d46de8882a61255164a3270a5""}]"
tt0295270,Documentary,N/A,0b60f2f392c41126cd32d589a8dfb1c693e24e89,From 'Star Wars' to 'Jedi': The Making of a Saga,"Ever wonder how they ever made Star Wars, Empire Strikes Back, and Return of the Jedi? Well this documentary explains it all as we're taken on a behind-the-scenes tour of the making of the Star Wars saga. It shows how the puppets are made and worked, and creator George Lucas talks about what influenced him to do it, and everything. Narrated by Luke Skywalker himself, Mark Hamill.",,7.7,
tt1612560,Sci-Fi,Jon Burton,0b60f2f348adc2f668a9a090165e24f3d3a7cf5a,Lego Star Wars III: The Clone Wars,"Anakin Skywalker and other Jedi fight their way through the Clone Wars in this interactive LEGO video game. You get to play through levels that make up seasons 1 & 2 of the TV series ""Star ...",,7.5,
tt1534098,"Action, Adventure, Fantasy",Haden Blackman,,Star Wars: The Force Unleashed - Ultimate Sith Edition,"Casts players as Darth Vader's ""Secret Apprentice,"" unveiling new revelations about the Star Wars galaxy seen through the eyes of a mysterious new character armed with unprecedented powers.",,8.1,"[{""id"": ""0b60f2f364c034fe3d768b9ffe74760d58a36c25""}, {""id"": ""0b60f2f348adc2f668a9a090165e24f3d3a7cf5a""}, {""id"": ""0b60f2f3f0baf0b72051eb05b776909d2cbfa955""}, {""id"": ""0b60f2f33c4fcd6b1680d3e2094898dd8ef55f65""}, {""id"": ""0b60f2f3b80e8f78a5c6b491d4513247f705bb6d""}]"
tt1312156,Romance,Andrew Lau Wai-Keung,,Look for a Star,"Inspired by the relationship between Stanly Ho and his fourth wife, Angela, it's a romantic comedy about a billonaire who falls in love with a feisty casino dealer. Rated PG",,5.6,"[{""id"": ""0b60f2f3928915b9aff2e8f95b59097c69624845""}, {""id"": ""0b60f2f399c51c09fce00ee25f35bfbf2af1c4f3""}, {""id"": ""0b60f2f3ae82b7c871f0268e19ce2089bff3a7dc""}]"
tt2351379,"Short, Action, Sci-Fi",Kelly Dolen,,Star Wars: Wrath of the Mandalorian,"Years after the Clone Wars end, Darth Vader sends bounty hunter Boba Fett to Kashyyyk to track down the last of the Jedi. Fett, motivated by revenge for his father's death, proves effective - but he soon finds out a terrible truth about Vader while on the hunt that gives him a change of heart.",,3.3,"[{""id"": ""0b60f2f3cc863b698db46d9ea5eeb77934359b47""}, {""id"": ""0b60f2f353a64ada1eeed6a8966d345ccb4b702c""}]"
tt0456980,"Animation, Action",Takahiro Imamura,,Fist of the North Star: New Saviour Legend,N/A,,6.8,"[{""id"": ""0b60f2f34a64dddbec8c01e384df728aa0035f43""}, {""id"": ""0b60f2f384df6900d578af85d1d049da83540a6e""}, {""id"": ""0b60f2f334446ad03544ecbc63b5fa58a1755b46""}, {""id"": ""0b60f2f3affffa6617be5b8a9cc33beedbfcba99""}, {""id"": ""0b60f2f3bd205d0e0a2b3eda2e76b4bbcf6116ec""}]"
tt0416908,"Animation, Family","Piet De Rycker, Thilo Rothkirch",,Laura's Star,"Laura is seven year old country girl, who's just moved along with her family to a city. On her first night in their top floor apartment, she sees a shooting star, actually falling to earth, she finds it in a park and discovers it's a living being. Taking it back home, she and her toddler brother Tommy discover it can do miracles like making people fly and bringing inanimate objects to life. But over time both notice that the longer it stays on earth, the weaker it becomes, can they along with next door neighbor Max find a way to send it back into outer space, before tragedy occurs?",,6.1,"[{""id"": ""0b60f2f32190472e3995296bb98a553fa557bcd3""}, {""id"": ""0b60f2f37155d8cac12a870fcb4b960ff5b785e9""}, {""id"": ""0b60f2f327231225e470f886f8068545fc12987f""}, {""id"": ""0b60f2f325c26376b7a71263c7e684656b12af57""}, {""id"": ""0b60f2f3177ea29e939119c8098cd97ebd99735f""}, {""id"": ""0b60f2f3d624e6ca5029beb0afe7d5a3287796c0""}, {""id"": ""0b60f2f3bcb6c3847a0a2eadb7090602477d911d""}]"
tt5896468,Documentary,Stan Brakhage,0b60f2f3aacbd95a54d8e0584ff72e9d6a11a231,Dog Star Man,An experimental film from Stan Brakhage in which a man and his dog ascend a wooded mountain.,,6.4,
tt0295414,Documentary,Robert Guenette,0b60f2f392c41126cd32d589a8dfb1c693e24e89,The Making of 'Star Wars',"Ever wonder how they ever managed to make a movie like Star Wars? Well, bickering droid duo C-3PO and R2-D2 host this tour of the mind of creator George Lucas and what inspired him to make the movie. Even interviewed are the cast and crew, even features scenes of when C-3PO, R2-D2, and Darth Vader planted their footprints (or in R2's case, tread-prints) into cement. Also discussed is Star Wars mania, how fans loved the movie, collected the merchandise and danced the disco music. Also shown are behind-the-scenes looks at the movie, as well as how difficult each effect was in doing since they didn't have the convenience of computer animation back then.",,7.5,
tt0128274,"Comedy, Sci-Fi",Bruno VeSota,,Invasion of the Star Creatures,A pair of comical soldiers (Robert Ball and Frankie Ray) investigate a mysterious crater in an atomic detonation area and discover several beautiful alien vixens (Dolores Reed and Gloria Victor) who plan to conquer the world using an army of vegetable monsters.,,3.0,"[{""id"": ""0b60f2f3c414fc2a585c4b73acbfc67c6c4ad2a2""}, {""id"": ""0b60f2f3c414fc2a585c4b73acbfc67c6c4ad2a2""}]"
tt9680524,Reality-TV,N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Glow Up: Britain's Next Make-Up Star,A talented group of aspiring make-up artists attempt to prove their potential to industry professionals in this competition hosted by Stacey Dooley.,,6.4,
tt0200172,"Action, Sci-Fi",N/A,,Star Wars: Episode I - Racer,Compete in the galactic pod-racing championship as one of the many pod-racers featured in 'Star Wars Episode I: The Phantom Menace'.,,7.7,"[{""id"": ""0b60f2f349da6ca017b6814daf0abe1d58e0fbe7""}, {""id"": ""0b60f2f3622139dcca67cd6223a9dade2de637a0""}]"
tt0444953,"Animation, Comedy, Drama",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Kaleido Star,"Sora, a young girl from Japan, comes to America in search of her dream. She wants, with all her heart, to be a member of the famous Kaleido Stage, a combination of musicals, acrobatics and magical effects. With the help of her friends, she struggles to make this dream come true.",,7.8,
tt0399977,"Adventure, Comedy, Reality-TV",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Ich bin ein Star - Holt mich hier raus!,I'm a Celebrity - Get Me Out of Here. (often referred to as a jungle camp) is a reality show that has been aired by the RTL since 2004.,,4.8,
tt3854562,"Action, Adventure, Sci-Fi",Tommy Kraft,,Star Trek: Horizon,"In a time prior to the United Federation of Planets, a young coalition of worlds led by Earth battle the Romulan Star Empire for their very survival.",,5.7,"[{""id"": ""0b60f2f34e85c7082a2c30799cb13bb58960e583""}, {""id"": ""0b60f2f38bf80dbebe43a1854547b0af6a19fb11""}]"
tt3648510,"Documentary, History, Sci-Fi",Brian Stillman,0b60f2f34d42f1855acb4a86f431cec0fa0d7765,Plastic Galaxy: The Story of Star Wars Toys,"When Star Wars landed in the theaters, it introduced audiences to a galaxy filled with heroes and villains, robots and space ships, and a dizzying variety of alien life. But when the lights came up, they all disappeared... Unless you had all the toys. In which case, the adventure never had to end. In backyards, playgrounds, basements, and bedrooms, Star Wars toys helped kids re-enact scenes from their favorite movies, and create entirely new dangers for Luke Skywalker and his friends to face. They were lusted after on holidays and birthdays, swapped with great cunning out on the school yard, and carefully collected like fine treasures. Like no toys before them, the action figures, space ships, play sets, and props were a phenomenon that swept the nation with as much force as the film that inspired them. Along the way they transformed both the toy and movie industries, earned those behind them vast amounts of wealth, and ultimately created a hobby that, 30 years later, still holds sway over not only the people who grew up with the toys, but also an entirely new generation of fans. Plastic Galaxy is a documentary that explores the groundbreaking and breathtaking world of Star Wars toys. Through interviews with former Kenner employees, experts, authors, and collectors, it looks at the toys' history, their influence, and the fond and fervent feelings they elicit today.",,6.4,
tt0163281,"Adventure, Sci-Fi, Action",N/A,,Star Wars: Dark Forces,N/A,,8.1,"[{""id"": ""0b60f2f3d816ed339263436d2bf5c4e98c542453""}, {""id"": ""0b60f2f3ba34bc150dda1528ed3e270225ce65cd""}, {""id"": ""0b60f2f382f8df0f103fd5535127698d842ffae8""}]"
tt2361602,Drama,Keith Miller,0b60f2f38801c57545bb97ba1f949f520832026f,Five Star,"A member of the notorious Bloods since he was 12 years old - both in the film and in real life - Primo takes John, the son of his slain mentor, under his wing, versing him in the code of the streets. Set in East New York, FIVE STAR blends documentary and fictional storytelling as director Keith Miller carefully avoids worn clichés of gang culture to offer a compelling portrait of two men forced to confront the question of what it really means to be a man.",,5.4,
tt5502946,"Animation, Family, Sci-Fi","Andrew Tan, Michael Goguen",,Barbie: Star Light Adventure,"Barbie(TM) is a cosmic princess who flies high on her hoverboard through a far-off universe with her adorable and devoted pet sidekick, Pupcorn. One day, everything changes when the twinkling stars start to dim and slow their dance in the sky. Barbie(TM) travels to a beautiful new planet to join a special rescue team on a mission to save the stars. Once there, she teams up with a group of talented new friends who work together to save the galaxy through exciting hoverboarding adventures. Barbie(TM) soon discovers that if she listens to her heart, and with the help of her friends, she might be the leader the whole universe has been waiting for!",,5.9,"[{""id"": ""0b60f2f3c079920366c0948aefcbdefe9a6f2c67""}, {""id"": ""0b60f2f36455a0d6b21ac21d03b31286dc72e145""}]"
tt1363363,"Action, Adventure, Comedy, Drama, Mystery",Ajay Chandhok,,Chatur Singh Two Star,"After an incident at Dadar Railway Station, Mumbai's Police Commissioner Rajpal K. Sinha suspends bumbling police detective, Chatur Singh, but is compelled to reinstate him after no-one within his department wants to be assigned with the security of disgraced and arrested Agriculture Minister Y.Y. Singh, who, after feigning an illness, is hospitalized. Chatur and his deputy, Pappu Panther, accordingly attend to the hospital and screen everyone that goes to visit him, including his wife, Savitri, and Secretary, Sonia Verma. Shortly thereafter, Singh is assassinated, Sonia is arrested as a suspect and lodged in a cell and refuses to divulge any information. Chatur decides to let her escape so that he can follow her and find out who was behind this high-profile killing. Sonia does manage to escape but he is not quick enough to follow, and she ends up in Capetown. Chatur and Pappu must now travel there and not only locate and apprehend Sonia but also must try to investigate her involvement in her employer's assassination.",,1.8,"[{""id"": ""0b60f2f37ec94881e16637e43430a218bea8e7a1""}, {""id"": ""0b60f2f3f01773d7c34a2da94da3220d0946f807""}]"
tt1360833,Sci-Fi,Jon Bonnell,,Star Quest: The Odyssey,"As our world expands to include the entire galaxy everyone rushes to claim their own piece of this new world and thousands of colonies arise. With no core government, rogue colonies begin to wreak havoc and without a centralized army to protect the innocent peace is all but lost. Now at the end of mankind's greatest battle, empires will crumble, alliances will form, enemies will rise, and heroes will fall.",,1.5,"[{""id"": ""0b60f2f31183e37f8aefa8518665cb701c5d130f""}, {""id"": ""0b60f2f3e9c14cbbfb3cce265b1a92992bb1bdea""}]"
tt2215191,"Documentary, Music",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Justin Bieber: A Star Was Born,N/A,,1.0,
